status_id,screen_name,created_at,hashtags,lon,lat,user_location
2e76e82a93d4c2e3,olive_crayfish,Sat Jan 21 19:20:59 +0000 2017,,-77.015300,38.887700,"New York, NY"
8370f714b15c7012,instant_lemur,Sat Jan 21 19:17:33 +0000 2017,womensmarch,-77.036700,38.895100,"Chicago, IL"
456cc633d451e62d,unnoteworthy_gordonsetter,Sat Jan 21 19:13:48 +0000 2017,womensmarch,-77.023611,38.890000,"Rockville, MD"
ad91d7dba4430da4,unnoteworthy_gordonsetter,Sat Jan 21 19:12:51 +0000 2017,womensmarch,-77.023611,38.890000,"Rockville, MD"
5da18459acdd1dd3,instant_lemur,Sat Jan 21 19:12:42 +0000 2017,,-77.023611,38.890000,"Chicago, IL"
b71d9c666444acc3,unnoteworthy_gordonsetter,Sat Jan 21 19:11:46 +0000 2017,womensmarch,-77.023611,38.890000,"Rockville, MD"
eec7d1916e38e969,sanitary_dogfish,Sat Jan 21 19:11:22 +0000 2017,TeachTheBabies womensmarchonwashington womensmarch,-77.036700,38.895100,"Washington, DC"
9cea842a1a068301,instant_lemur,Sat Jan 21 19:09:42 +0000 2017,womensmarch imaginethepossibilities,-77.036700,38.895100,"Chicago, IL"
d20257c71eab53f1,heavyset_amberpenshell,Sat Jan 21 19:08:51 +0000 2017,grabthis womensmarch,-77.036700,38.895100,"New York, NY"
80b85a9826fb99bf,heavyset_amberpenshell,Sat Jan 21 19:07:31 +0000 2017,womensmarch progressive berners love,-77.036667,38.895111,"New York, NY"
c3b4408b3c2e3b0b,coveting_pug,Sat Jan 21 19:02:26 +0000 2017,WomensMarch Trump,-77.014593,38.889574,"Los Angeles, CA"
d404d853bcf0b473,raggletaggle_amazondolphin,Sat Jan 21 18:54:10 +0000 2017,,-77.037336,38.901815,"Washington, DC"
c6a8f3d29a5a667f,raggletaggle_amazondolphin,Sat Jan 21 18:54:04 +0000 2017,,-77.037336,38.901815,"Washington, DC"
be332aa9035aac28,matrilateral_mantid,Sat Jan 21 18:53:51 +0000 2017,nuffsaid womensmarchonwashington washingtondc womensmarch gaysagainstguns,-77.023611,38.890000,"New York, NY"
3f9eb68dfb027176,subalgebraic_iberianemeraldlizard,Sat Jan 21 18:48:37 +0000 2017,womensmarch,-77.036700,38.895100,Brasil
c83363eb279a9fe6,locustal_whippoorwill,Sat Jan 21 18:46:23 +0000 2017,together wethepeople wagewellbeing womensmarch,-77.023611,38.890000,"New York, NY"
bd6f01bd0d98fa06,comfy_bordercollie,Sat Jan 21 18:45:43 +0000 2017,womensmarch,-77.033109,38.889024,
62911daf422fbb44,utopic_wolf,Sat Jan 21 18:43:35 +0000 2017,CNN WomensMarch,-77.014593,38.889574,Chicago
439209e180d1825d,utopic_wolf,Sat Jan 21 18:43:25 +0000 2017,WomensMarch,-77.014593,38.889574,Chicago
5b5af246b5aa652e,heptahedral_crane,Sat Jan 21 18:39:03 +0000 2017,womensmarch wethepeople,-77.032272,38.890581,
819c3a8c86c829f4,blithesome_intermediateegret,Sat Jan 21 18:34:26 +0000 2017,womensmarch,-77.014593,38.889574,
3b3eb49503128ed6,contestable_borer,Sat Jan 21 18:33:34 +0000 2017,womensmarch,-77.036700,38.895100,"Erie, PA"
0bf922c3dccc2429,blowsy_frigatebird,Sat Jan 21 18:32:35 +0000 2017,berniesanders womensmarch,-77.023611,38.890000,"Washington, DC"
ac189a4c58da4989,distorted_hammerheadshark,Sat Jan 21 18:30:55 +0000 2017,womensmarchonwashington,-77.023611,38.890000,The town of Saint Francis
ea32e5befb47b0da,ichthyophobic_pinniped,Sat Jan 21 18:25:25 +0000 2017,womensmarch,-77.023611,38.890000,"Maryland, USA"
c81c3e51881d4c7a,prepsychological_quagga,Sat Jan 21 18:17:45 +0000 2017,womensmarch,-77.019680,38.892850,"Minnetrista, MN"
070fe7d4b999bab7,nonterritorial_collardlizard,Sat Jan 21 18:17:17 +0000 2017,WomensMarch WashingtonDC SeaofStrongWomen,-77.023611,38.890000,"Houston, TX"
8bff83a2b04376b6,prepsychological_quagga,Sat Jan 21 18:16:26 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
a182c490dfcbb056,uptight_stonefly,Sat Jan 21 18:15:23 +0000 2017,womensmarch womensmarchonwashington,-77.033109,38.889024,"Sydney, New South Wales"
4de3b8725e109ddb,prepsychological_quagga,Sat Jan 21 18:14:48 +0000 2017,womensmarch,-77.019948,38.891359,"Minnetrista, MN"
67271f2313c07cfc,unromanticised_greatwhiteshark,Sat Jan 21 18:13:46 +0000 2017,womensmarch humanrights washingtondc,-77.023611,38.890000,"Brooklyn, NY"
5587348e869e0cda,aware_flicker,Sat Jan 21 18:12:22 +0000 2017,WomensMarch,-77.023611,38.890000,"Tampa, FL"
f6db3ff8c7d67e76,radioactive_tamarin,Sat Jan 21 18:12:12 +0000 2017,WhyIMarch womensmarch,-77.007036,38.889730,"Cleveland, Ohio"
7abc68f61d3a7c9d,lexicologic_indianhare,Sat Jan 21 18:11:57 +0000 2017,TBT womensmarchonwashington womensmarch,-77.036700,38.895100,On a whim
cfa10fbe4285435a,techy_laughingthrush,Sat Jan 21 18:06:42 +0000 2017,womensmarch,-77.023611,38.890000,
20ba23a52baee7dd,blowsy_frigatebird,Sat Jan 21 18:02:49 +0000 2017,womensmarchonwashington womensmarch washingtondc thedistrict dc demo,-77.023611,38.890000,"Washington, DC"
616e870a679e88dc,dollfaced_locust,Sat Jan 21 18:02:38 +0000 2017,,-77.033109,38.889024,
cff5b8321564ca43,longish_axisdeer,Sat Jan 21 18:02:13 +0000 2017,womensMarch WomensMarchOnWashington,-77.021924,38.897283,"Berlin, Germany"
11e027d7e1a60b9b,inspirational_guineapig,Sat Jan 21 17:58:33 +0000 2017,womensmarch,-77.023611,38.890000,
ba4172ecb9fdd7d3,longish_axisdeer,Sat Jan 21 17:57:25 +0000 2017,WomensMarch,-77.021898,38.895926,"Berlin, Germany"
9446eb24ee4cf666,grownup_annelida,Sat Jan 21 17:56:56 +0000 2017,womensmarch washingtondc,-77.014593,38.889574,New York
ae5b0f9c9b41615e,phytophilic_basenji,Sat Jan 21 17:52:18 +0000 2017,NYC WomensMarch,-77.023611,38.890000,"Washington, D.C."
80a157272d15010d,intermetallic_frigatebird,Sat Jan 21 17:51:39 +0000 2017,womensmarch women whenwomencometogether womenwin,-77.036700,38.895100,DMV Area
3b99a759860b3cb5,isopolitical_japanesebeetle,Sat Jan 21 17:51:34 +0000 2017,womensmarch,-77.023611,38.890000,"Brooklyn, NYC "
a4e9deb5851b2bd8,ideal_azurevase,Sat Jan 21 17:50:42 +0000 2017,WomensMarch,-76.997565,38.889938,"Washington, DC"
f183f97df4d6ea80,quartzitic_shrew,Sat Jan 21 17:50:39 +0000 2017,mood inaugration2017 airandspacemuseum womensmarch,-77.023611,38.890000,"Baltimore, MD"
7b9fcdaeaf4215d7,sorry_jaguar,Sat Jan 21 17:49:24 +0000 2017,Winepimping,-77.057963,38.934972,"Washington, DC"
dde08b675b90a09c,natatorial_squab,Sat Jan 21 17:49:20 +0000 2017,,-77.023611,38.890000,"Washington, DC"
30b48afa40e6cb4e,natatorial_squab,Sat Jan 21 17:47:29 +0000 2017,,-77.019190,38.893170,"Washington, DC"
85806c9eb1daa53e,subterraqueous_canvasback,Sat Jan 21 17:46:20 +0000 2017,womensmarch womensmarchonwashington whywemarch love,-77.007036,38.889730,"San Diego, CA"
c386e45a40d2d96a,natatorial_squab,Sat Jan 21 17:45:24 +0000 2017,selfie,-77.023611,38.890000,"Washington, DC"
2047f217536a2d8c,censureless_horseshoebat,Sat Jan 21 17:44:36 +0000 2017,womensmarch womensmarchonwashington princess,-77.023611,38.890000,Washington DC
bfa5272732c40c80,aware_flicker,Sat Jan 21 17:44:04 +0000 2017,WomensMarch,-77.014593,38.889574,"Tampa, FL"
285c1a782a5c913b,vermiform_iberianmole,Sat Jan 21 17:43:40 +0000 2017,,-77.025571,38.887126,The kakistocracy formerly USA
601f6ead9f4e511b,natatorial_squab,Sat Jan 21 17:43:29 +0000 2017,,-77.023611,38.890000,"Washington, DC"
da2aa234da0914c1,natatorial_squab,Sat Jan 21 17:41:00 +0000 2017,,-77.023611,38.890000,"Washington, DC"
7f7143136579bc0b,energetistic_arizonaalligatorlizard,Sat Jan 21 17:38:01 +0000 2017,LoveIt WomensMarch Today,-77.023611,38.890000,United States
e0ae92a27542683e,cogitative_rail,Sat Jan 21 17:35:15 +0000 2017,womensmarch ruthbaderginsburg,-77.023611,38.890000,NYC
b23f86b547c237d2,cogitative_rail,Sat Jan 21 17:35:10 +0000 2017,womensmarch,-77.023611,38.890000,NYC
0c7588d25e65b5aa,energetistic_arizonaalligatorlizard,Sat Jan 21 17:34:07 +0000 2017,PussyHats FullEffect WomensMarch,-77.023611,38.890000,United States
0b9bec75a51cfd86,blowsy_frigatebird,Sat Jan 21 17:33:42 +0000 2017,thedistrict demo dc womensmarchonwashington womensmarch,-77.023611,38.890000,"Washington, DC"
05b18fe15e8f689c,cogitative_rail,Sat Jan 21 17:33:29 +0000 2017,womensmarch trumpisafart,-77.023611,38.890000,NYC
0b70a884e5668275,feudal_ammonite,Sat Jan 21 17:33:23 +0000 2017,democracy womensmarch whyimarch mychoice thisismyDC,-77.023611,38.890000,"ÜT: 41.651289,-71.2479"
3c623cf67853de29,cogitative_rail,Sat Jan 21 17:32:47 +0000 2017,womensmarch,-77.023611,38.890000,NYC
1f7986d7719f5625,blowsy_frigatebird,Sat Jan 21 17:32:16 +0000 2017,womensmarch washingtondc dc demo feminist thedistrict,-77.023611,38.890000,"Washington, DC"
78c1fb18f15c6fa1,troubled_woollybearcaterpillar,Sat Jan 21 17:31:22 +0000 2017,WomensMarch,-77.036700,38.895100,"Astoria, NY"
021ee59f3816844a,supersafe_horse,Sat Jan 21 17:30:36 +0000 2017,womensmarch estilokika,-77.014593,38.889574,New York City and the world 
da5634c7dd1372bb,fast_acaciarat,Sat Jan 21 17:29:28 +0000 2017,washington equality reproductiverights workersrights,-77.014593,38.889574,Nebraska...Sara likes it here
37f43461478bf76a,uncolourable_weaverbird,Sat Jan 21 17:29:11 +0000 2017,womensmarch pussypower,-77.014593,38.889574,"Washington, D.C."
9e363f550a5b7e6c,raggletaggle_amazondolphin,Sat Jan 21 17:28:34 +0000 2017,,-77.037336,38.901815,"Washington, DC"
7b893ccc4b026511,raggletaggle_amazondolphin,Sat Jan 21 17:28:33 +0000 2017,,-77.037336,38.901815,"Washington, DC"
3c7a12b2d336dad5,surgical_panda,Sat Jan 21 17:27:47 +0000 2017,womensmarch,-77.036700,38.895100,"Midlothian, VA"
45de670db04c1140,natatorial_squab,Sat Jan 21 17:25:13 +0000 2017,,-77.023611,38.890000,"Washington, DC"
8ac34c1aa2e4388b,natatorial_squab,Sat Jan 21 17:24:26 +0000 2017,,-76.994736,38.933412,"Washington, DC"
af188053cfffa765,seismic_bangeltiger,Sat Jan 21 17:22:04 +0000 2017,womensmarch,-77.007036,38.889730,Philadelphia
0a39b11305a9dd33,tangible_shoveler,Sat Jan 21 17:21:45 +0000 2017,womensmarch,-77.011111,38.889722,"Charlottesville, VA"
a440478eb21db4c3,complete_manta,Sat Jan 21 17:15:12 +0000 2017,womensmarch pussygrabsback whyimarch trustwomen killthepatriarchy,-77.023611,38.890000,NYC
f74442363d058fc0,aware_flicker,Sat Jan 21 17:13:10 +0000 2017,womensmarch,-77.014593,38.889574,"Tampa, FL"
04bad1b3096d42c5,energetistic_arizonaalligatorlizard,Sat Jan 21 17:12:33 +0000 2017,Favorite Sweatshirt WomensMarch,-77.023611,38.890000,United States
f703e037df7a77d3,appetizing_diplodocus,Sat Jan 21 17:08:59 +0000 2017,womensmarch girlsrock,-77.023611,38.890000,"39.040538,-77.094256"
bdd8334622b7e5f1,nonmetallurgic_shrike,Sat Jan 21 17:02:42 +0000 2017,girlsjustwannahavefun Repost,-77.023611,38.890000,New York City
265f8a639e532e4d,pintsize_boar,Sat Jan 21 17:00:20 +0000 2017,womensmarch,-77.014593,38.889574,"Brooklyn, NY"
df14f7b0a8c0eb1f,varied_northernspottedowl,Sat Jan 21 16:59:46 +0000 2017,WomensMarch Iraqwar,-77.070775,38.931075,ليْـس سِـ ـوىٰ عراقْ
d06f15b1e3b58bf1,subterraqueous_canvasback,Sat Jan 21 16:55:58 +0000 2017,proudtobeanastywoman womensmarch womensmarchonwashington givelove resisttrump love,-77.023611,38.890000,"San Diego, CA"
bb09c29c93900939,nondenominational_africanpiedkingfisher,Sat Jan 21 16:54:08 +0000 2017,womensmarch,-77.022226,38.905449,Upper West Side of East Village
b7d9578db66c4749,raggletaggle_amazondolphin,Sat Jan 21 16:54:07 +0000 2017,,-77.037336,38.901815,"Washington, DC"
57d8eb9a8c3c51cb,raggletaggle_amazondolphin,Sat Jan 21 16:54:07 +0000 2017,,-77.037336,38.901815,"Washington, DC"
04f5fd370c8292e8,raggletaggle_amazondolphin,Sat Jan 21 16:54:04 +0000 2017,,-77.037336,38.901815,"Washington, DC"
2e044e1aada12856,heavyset_amberpenshell,Sat Jan 21 16:52:04 +0000 2017,womensmarch,-77.036700,38.895100,"New York, NY"
a900ecd00cbc09ed,omphacite_fowl,Sat Jan 21 16:50:50 +0000 2017,Womensmarch,-77.014593,38.889574,AmericanUniversityPark.net DC
9b0bdecf36c0576c,undeistical_xrayfish,Sat Jan 21 16:47:50 +0000 2017,,-76.973817,38.889676,NYC
e6bc17f7da420c54,energetistic_arizonaalligatorlizard,Sat Jan 21 16:47:18 +0000 2017,WomensMarch TODAY,-77.023611,38.890000,United States
4efe8c75cc26414b,silicone_noolbenger,Sat Jan 21 16:46:49 +0000 2017,womensmarch,-77.014593,38.889574,"ÜT: 37.237467,-79.876596"
fb38366e3f4ae6d3,katatonic_molly,Sat Jan 21 16:44:49 +0000 2017,womensmarch womenmarchdc,-77.023611,38.890000,"Philadelphia, PA"
caaf3a4f48950d70,trapeziform_ungulate,Sat Jan 21 16:43:47 +0000 2017,,-77.023611,38.890000,Los Angeles (lots of NY trips)
68a4f9ab50df82f8,chromatinic_merlin,Sat Jan 21 16:41:07 +0000 2017,solidarity womensmarchonwashington WomensMarch,-77.014593,38.889574,"Silver Spring, MD"
ef044847ece85bb1,decidophobic_sealion,Sat Jan 21 16:38:27 +0000 2017,womensmarch,-77.023611,38.890000,"Philadelphia, PA"
6ffa8e4c1fce4906,katatonic_molly,Sat Jan 21 16:38:20 +0000 2017,womensmarch womenmarchdc,-77.023611,38.890000,"Philadelphia, PA"
bf453cb018627248,craggy_macropod,Sat Jan 21 16:38:18 +0000 2017,womensmarch womensmarchonwashington thefutureisfemale thisiswhatfeminismlookslike,-77.023611,38.890000,"Fredericksburg, VA"
14f4aeb2486629fa,raggletaggle_amazondolphin,Sat Jan 21 16:36:06 +0000 2017,,-77.037336,38.901815,"Washington, DC"
5a126dcadf14831c,ophiophilic_alaskajingle,Sat Jan 21 16:35:40 +0000 2017,womensmarch,-77.023611,38.890000,"Washington, DC"
71dba5762b951dcc,underpowered_camel,Sat Jan 21 16:35:21 +0000 2017,womensmarch,-77.023611,38.890000,New York
2767af0ebb63eba4,craggy_macropod,Sat Jan 21 16:35:19 +0000 2017,womensmarch womensmarchonwashibgton thefutureisfemale thispussygrabsback nevertrump,-77.023611,38.890000,"Fredericksburg, VA"
e12240f89c8a8c97,decidophobic_sealion,Sat Jan 21 16:35:09 +0000 2017,WomensMarch,-77.023611,38.890000,"Philadelphia, PA"
458324d963e617f8,heavyset_amberpenshell,Sat Jan 21 16:33:35 +0000 2017,womensmarch notmypresident,-77.036700,38.895100,"New York, NY"
017f4b11a97b764c,acoustic_axolotl,Sat Jan 21 16:27:02 +0000 2017,womensmarch notmypresident,-77.036700,38.895100,"Boston, MA"
eed27456c529cb98,presumptuous_wildebeast,Sat Jan 21 16:25:28 +0000 2017,womensmarch womensmarchonwashington strongertogether yeswecan pussygrabsback equality,-77.014593,38.889574,"Brooklyn, NY"
ad26c55778366954,necromantical_tigershark,Sat Jan 21 16:21:33 +0000 2017,womensmarch womensmarchonwashington dc,-77.023611,38.890000,"Manhattan, New York, NY, USA"
2798c39ed85ebfe1,prepsychological_quagga,Sat Jan 21 16:20:23 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
3c87c8a5c27b6712,resting_quahog,Sat Jan 21 16:18:54 +0000 2017,lifeistobecelebrated2017 womensmarch,-77.023611,38.890000,"Washington, DC"
6e01bd824d544980,resting_quahog,Sat Jan 21 16:18:20 +0000 2017,womensmarch lifeistobecelebrated2017,-77.023611,38.890000,"Washington, DC"
f07259c3d872f9ef,shallow_seahog,Sat Jan 21 16:17:21 +0000 2017,womensmarch,-77.009010,38.889029,"Washington, DC "
2a2b2499c25658a8,shallow_seahog,Sat Jan 21 16:16:39 +0000 2017,womensmarch,-77.009053,38.890031,"Washington, DC "
d722125bb0fc507c,prepsychological_quagga,Sat Jan 21 16:16:05 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
c6512a09e87a68ed,prepsychological_quagga,Sat Jan 21 16:15:38 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
392e357571d9e34d,prepsychological_quagga,Sat Jan 21 16:13:21 +0000 2017,womensmarch,-77.023611,38.890000,"Minnetrista, MN"
378cdb53d1608631,murky_waterbuck,Sat Jan 21 16:13:14 +0000 2017,womensmarch womensrightsarehumanrights womensmarchDC,-77.008889,38.889722,"Washington, DC"
24ee9c37ff27fd7a,forgivable_viceroybutterfly,Sat Jan 21 16:12:24 +0000 2017,womensmarch,-76.971954,38.889615,NYC/Germany/Milford PA
de2b65fa684be902,ghastly_commongonolek,Sat Jan 21 16:11:44 +0000 2017,womensmarch whyimarch notmypresident,-77.023611,38.890000,"Akron, OH"
d367068f0fb144ac,necromantical_tigershark,Sat Jan 21 16:04:46 +0000 2017,womensmarch womensmarchonwashington,-77.014593,38.889574,"Manhattan, New York, NY, USA"
85b7049bb7dbc378,presumptuous_wildebeast,Sat Jan 21 16:02:42 +0000 2017,womensmarch womensmarchonwashington strongertogether yeswecan pussygrabsback equality,-77.014593,38.889574,"Brooklyn, NY"
d5af31c86a2b0898,nephelite_mara,Sat Jan 21 15:59:41 +0000 2017,WomensMarch WhyIMarch,-77.007036,38.889730,NYC ✌️ 
ec427876fdb57ab7,discontinuous_trogon,Sat Jan 21 15:58:16 +0000 2017,nastykitty womensmarchonwashington womensmarch,-77.014593,38.889574,"New York, NY"
55840937ca9f2c89,raggletaggle_amazondolphin,Sat Jan 21 15:58:06 +0000 2017,,-77.037336,38.901815,"Washington, DC"
b3d22a033bb8c3f7,cultual_juliabutterfly,Sat Jan 21 15:51:52 +0000 2017,whyimarch womensmarch,-77.014593,38.889574,Gay St/Waverly Pl via Train Y
a6d25a3b77e46a41,heavyset_amberpenshell,Sat Jan 21 15:50:55 +0000 2017,womensmarch,-76.971954,38.889615,"New York, NY"
02fbf2263bfc288c,brass_dutchshepherddog,Sat Jan 21 15:49:06 +0000 2017,whyImarch womensmarch,-76.971954,38.889615,"New York, NY"
b566a2d148ad42bf,exultant_gossamerwingedbutterfly,Sat Jan 21 15:42:59 +0000 2017,jewsmarchondc,-77.023611,38.890000,
c227a0e69c503ef5,skilled_sheep,Sat Jan 21 15:42:31 +0000 2017,womensmarch dc woc women march,-77.036700,38.895100,
6be4124576b0a90a,achronite_bluebreastedkookaburra,Sat Jan 21 15:39:30 +0000 2017,WomensMarch DC,-77.023611,38.890000,"Washington, DC"
12edba5f5263867a,coralloid_pintail,Sat Jan 21 15:33:58 +0000 2017,,-77.036667,38.895111,"NJ, USA"
c7a3b160322a434f,duncical_whimbrel,Sat Jan 21 15:31:52 +0000 2017,womensmarch whyimarch,-77.023611,38.890000,New York City
89453d2a77772f67,matrilateral_mantid,Sat Jan 21 15:29:47 +0000 2017,WomensMarch girlpower GAGbus solidarity guerillabear sodomighty womensmarchonwashington,-77.036700,38.895100,"New York, NY"
2568d96cdb16144b,indigo_dogfish,Sat Jan 21 15:29:16 +0000 2017,Washington mylife DC womensmarch womensmarchwashington,-77.036700,38.895100,TO.ronto 
6a743f5245136005,utopic_wolf,Sat Jan 21 15:24:37 +0000 2017,Solidarity WomensMarch,-77.007036,38.889730,Chicago
5871f5e41f75aa0b,tanzanite_indianpangolin,Sat Jan 21 15:22:39 +0000 2017,WomensMarch notmypresident theresistance,-77.036667,38.895111,where the heart is  
2459560c2c5cd435,nonmythological_metalmarkbutterfly,Sat Jan 21 15:18:34 +0000 2017,womensmarch,-77.023611,38.890000,DMV
ce45c21a7e517900,utopic_wolf,Sat Jan 21 15:13:55 +0000 2017,WomensMarch,-77.007036,38.889730,Chicago
a5badf8b801172bd,apiarian_azurewingedmagpie,Sat Jan 21 15:12:27 +0000 2017,womensmarch whyimarch,-77.023611,38.890000,
ba3affe283284943,soot_bordercollie,Sat Jan 21 15:12:08 +0000 2017,WomensMarch,-77.023611,38.890000,"San José, CA"
2648c4bdf65f0570,cogitative_rail,Sat Jan 21 15:10:56 +0000 2017,womensmarch,-77.036700,38.895100,NYC
ba3a0209f4cc6a15,quartzitic_shrew,Sat Jan 21 15:10:41 +0000 2017,kusama hirschhornmuseum womensmarch inaugration2017,-77.022916,38.888328,"Baltimore, MD"
80939c21b3d50bac,eventful_urutu,Sat Jan 21 15:09:16 +0000 2017,WomensMarch,-77.023611,38.890000,"Washington, D.C."
d2a22b45fa3f0b70,tanzanite_indianpangolin,Sat Jan 21 15:06:56 +0000 2017,WomensMarch,-77.036667,38.895111,where the heart is  
21e135a536e0ffa4,immature_americanratsnake,Sat Jan 21 15:04:42 +0000 2017,womensmarch womensmarchonwashington dumptrump,-77.023611,38.890000,Hollywood
55e7824bc4ca7f94,wishful_jabiru,Sat Jan 21 15:02:37 +0000 2017,washingtondc washington donaldtrump trump usa womensmarch,-77.023611,38.890000,"São Paulo, Brasil"
880ee1be8c4464c8,wishful_jabiru,Sat Jan 21 15:02:16 +0000 2017,washingtondc washington donaldtrump trump usa womensmarch,-77.023611,38.890000,"São Paulo, Brasil"
c54b99ff1a991b49,good_africanbushviper,Sat Jan 21 15:02:12 +0000 2017,womensmarchonwashington womensmarch,-77.014593,38.889574,"Durham, NC"
a52a1d1dc95027da,tacky_siamesecat,Sat Jan 21 14:59:09 +0000 2017,womensmarch washington feminism ourrevolution,-77.023611,38.890000,"New York, New York"
d8c8d886d88d12d7,blithesome_intermediateegret,Sat Jan 21 14:58:13 +0000 2017,womensmarch,-77.014593,38.889574,
6bd56c6b14f2e2eb,exultant_gossamerwingedbutterfly,Sat Jan 21 14:57:42 +0000 2017,womensmarch jewsmarchondc,-77.036700,38.895100,
821c8eb527757c8b,quartzitic_shrew,Sat Jan 21 14:56:55 +0000 2017,womensmarch inaugration2017,-77.029977,38.887567,"Baltimore, MD"
33a7b852328c8846,quartzitic_shrew,Sat Jan 21 14:55:29 +0000 2017,inaugration2017 womensmarch,-77.036700,38.895100,"Baltimore, MD"
f0620adeea9e0fca,unpsychopathic_raptors,Sat Jan 21 14:55:26 +0000 2017,womensmarch,-77.009401,38.897384,"ny,ny"
d15050b36fed6053,nauseating_lacewing,Sat Jan 21 14:52:56 +0000 2017,womensmarch,-77.023611,38.890000,"Philadelphia, PA"
a0e5725c57da7624,exultant_gossamerwingedbutterfly,Sat Jan 21 14:47:08 +0000 2017,womensmarch,-77.036700,38.895100,
27d0949515f33bb8,republishable_pilchard,Sat Jan 21 14:46:22 +0000 2017,womensmarchonwashington,-77.005975,38.898455,"Oakville/Toronto, Ontario"
b8d29d5061be642a,contributable_nuthatch,Sat Jan 21 14:45:16 +0000 2017,womensmarchonwashington womensmarch makeherstory,-77.020900,38.884000,"Carrboro, NC"
bf4d47e4371868c9,antimoralistic_pinkriverdolphin,Sat Jan 21 14:45:06 +0000 2017,womensmarch,-77.036667,38.895111,"New York, NY"
620b857638511444,newrich_hen,Sat Jan 21 14:44:29 +0000 2017,girlpower womensmarch womensmarchonwashington resistance persistance protest,-77.023611,38.890000,Metro Atlanta
734735629d7325b7,eventful_urutu,Sat Jan 21 14:38:18 +0000 2017,WomensMarch,-77.015700,38.895400,"Washington, D.C."
c6b073418709c59a,archaic_stickleback,Sat Jan 21 14:34:40 +0000 2017,womensmarch womencan makeamericaforwomen,-77.023611,38.890000,Detroit
63885ea05ff74f04,exploitable_astarte,Sat Jan 21 14:30:19 +0000 2017,womensmarch,-77.023611,38.890000,San Francisco - and beyond!
5f745ff3cceefef0,raggletaggle_amazondolphin,Sat Jan 21 14:29:07 +0000 2017,,-77.037336,38.901815,"Washington, DC"
bc4950a61f5716bf,creasy_gharial,Sat Jan 21 14:26:28 +0000 2017,womensmarch nastywoman womensmarchonwashington humanrights notmypresident,-77.036700,38.895100,"Detroit, MI"
81f8f91ed3baef5c,cogitative_rail,Sat Jan 21 14:23:51 +0000 2017,womensmarch,-77.020278,38.975000,NYC
36ba63295179f8ee,webby_mayfly,Sat Jan 21 14:21:47 +0000 2017,womensmarch womensmarchonwashington freemelania,-77.036700,38.895100,"Charlotte, NC"
0caed9b0695ed50b,misogynic_annashummingbird,Sat Jan 21 14:13:35 +0000 2017,WhyIMarch WomensMarch,-77.036667,38.895111,
8ae0275e30b21791,resting_quahog,Sat Jan 21 14:10:41 +0000 2017,womensmarch lifeistobecelebrated2017,-77.023611,38.890000,"Washington, DC"
08e6dd487652484b,astronomical_firecrest,Sat Jan 21 14:10:32 +0000 2017,herstory womensmarchonwashington womensmarch,-77.007036,38.889730,NYC
10af6f2a0a87d121,substantial_italianbrownbear,Sat Jan 21 14:08:32 +0000 2017,WomensMarch,-77.023611,38.890000,"wherever i am, im prolly late"
21d3193640ab9a94,newrich_hen,Sat Jan 21 14:08:00 +0000 2017,girlpower womensmarch womensmarchonwashington resistance,-77.014593,38.889574,Metro Atlanta
90fb6fc7e2fc4c14,charismatic_turtledove,Sat Jan 21 14:01:34 +0000 2017,WomensMarch,-77.015300,38.887700,"Washington, DC"
2017e1994e30b015,grassy_crane,Sat Jan 21 13:58:35 +0000 2017,whyimarch womensmarch,-77.023611,38.890000,"Baltimore, MD"
40f2be53b0df37cc,palaeophilic_tapeworm,Sat Jan 21 13:57:02 +0000 2017,womensmarch,-77.014593,38.889574,NYC
e8633ce6f03f5554,osmophobic_aztecant,Sat Jan 21 13:56:58 +0000 2017,,-77.023611,38.890000,"Long Island, NY"
d6185fe41eb89e8d,snobbish_xraytetra,Sat Jan 21 13:55:22 +0000 2017,wecanwehavewewill womensmarch fucktrump,-77.036700,38.895100,Brooklyn
04a64293ad3f63ec,goofy_pony,Sat Jan 21 13:44:57 +0000 2017,womensmarch,-77.014593,38.889574,nyc
9b77f9af1a03634b,dispossessory_izuthrush,Sat Jan 21 13:43:22 +0000 2017,womensmarch womensmarchonwashington lovetrumpshate,-77.023611,38.890000,"Brattleboro, Vermont"
b31db18ef85af3b5,goofy_pony,Sat Jan 21 13:42:58 +0000 2017,womensmarch,-77.014593,38.889574,nyc
0a158c6cfeb63f36,gauche_samoyeddog,Sat Jan 21 13:37:50 +0000 2017,,-77.014593,38.889574,"los angeles, ca"
395573a5a4c3623f,injurious_africanwilddog,Sat Jan 21 13:37:42 +0000 2017,DC pinkpussyhats womensmarch womensmarchonwashington,-77.036700,38.895100,"Brooklyn, NY"
55a2dde51b34f1ee,armed_flyingsquirrel,Sat Jan 21 13:33:17 +0000 2017,womensmarch,-77.036700,38.895100,
060e26509b2ca3ba,invigorative_trumpeterbird,Sat Jan 21 13:28:12 +0000 2017,iheartsamanthabee womensmarch,-77.014593,38.889574,"chattanooga, tn"
7fbebaf2f455c8a4,subtrigonal_dassie,Sat Jan 21 13:24:33 +0000 2017,WomensMarch,-77.016479,38.893537,Altoona PA
